#REPLACE,0,0,0,0,0,0,0,0,LOS in tiles/10 (so 50 means 5 tiles),LOS to infantry in cover/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sound effect played on an impact,0,0,0,Total men in unit,Relative size of unit - minimum size of normal units is 200. Light Foot and Light Horse units should not exceed 300. Dragoons should not exceed 400 but are normally 300. Commanded Shot should not exceed 300 but are normally 200.,"0 = Unarm, 100=Arm, 200 = Heav Arm, 300 - Fully Arm. Adjust to proportions in unit",,,Whether these should be kept in reserve at the back of the deployment,Combat Capabilities (% of unit that has them),,,,,,,,,,,,,,,,,,,Defined here only so that they are available before INIT_UnitData() is called. Values from Squads.csv will not necessarily  be used - should be set at zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,ID,Madeby,SoundBank,Type,IconID,ManCount,IconSIze,IconHeight,LOS,CoverLOS,Cost,DeathAngle,ViewFlags,AP,Speed,MoveCost,FireDirectionOffset,AssetFilename,Morale,Transport,CanBeCarried,Blocking,ScoutRange,HE_TileDamage,SFXImpact,Shots,AmbushSkill,TurnRate,TotalMen,UnitSize,BodyArmour,Experience,Elan,Reserve,Light_Artillery,Heavy_Artillery,Handgun,Bombs,Bow,Longbow,Crossbow,Sling,Javelins,Darts,Heavy_Lancers,Light_Lancers,Impact_Foot,Pike,Heavy_Weapon,Offensive_Spearmen,Defensive_Spearmen,Light_Spear,Swordsmen,MoraleState,Attacking,SeasonalMultiplier,Startdate,Endate,General,UnitScaling,ShaderValue,BannerHeight,3DViewZoom,3DViewHeight,##0,##1,##2,##3,Mixed,Stakes,Gunpowder,Placeholder,,,,,,,,,,,,,,,,,,,,,,,,
E_Feud_Xbow,291,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,30,0,1,10,600,1,0,E_Feud_Xbow,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,0,3,-100,16,590,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Feud_L_Xbow,293,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Feud_L_Xbow,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,0,3,-100,16,590,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Irish_Foot_Sup,299,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,51,0,1,10,600,1,0,Irish_Foot_Sup,100,0,0,0,1,0,-1,1,0,200,480,600,25,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,,,-1,0,3,-100,16,590,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Irish_Foot,300,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,39,0,1,10,600,1,0,Irish_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,,,-1,0,3,-100,16,590,,Irish_Foot_Sup,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Skutatoi,327,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,44,0,1,10,600,1,0,Byz_Skutatoi,100,0,0,0,1,0,-1,1,0,200,480,600,67,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Skutatoi_Raw,328,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,24,0,1,10,600,1,0,Byz_Skutatoi_Raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Byz_Skutatoi,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Archer,329,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Byz_Archer,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Med_Archer,330,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Byz_Med_Archer,100,0,0,0,0,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dailami_Foot_Ave,333,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Dailami_Foot_Ave,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Dailami_Foot,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Elephants,334,Allies,2,Elephants,Elephants,1,60,38,200,20,60,0,2,12,600,1,0,Muslim_Elephants,100,0,0,0,1,0,-1,1,0,200,20,400,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,100,15,600,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Muslim_Cav_Jav,335,Allies,2,Cavalry,Jinetes,4,60,25,200,20,32,0,2,16,900,1,0,Muslim_Cav_Jav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Abid_al_shira,373,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,39,0,1,10,600,1,0,Abid_al_shira,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Kataphraktoi,338,Allies,2,Cataphracts,Gendarmes,5,60,25,200,20,83,0,2,12,900,1,0,Byz_Kataphraktoi,100,0,0,0,1,0,-1,1,0,200,240,400,300,300,300,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Off_Spear,339,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,DA_Off_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Off_Spear_Raw,340,Allies,2,Undrilled_Heavy_Foot,Pikes,12,60,25,200,20,33,0,1,10,600,1,0,DA_Off_Spear_Raw,100,0,0,0,1,0,-1,1,0,200,720,900,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,DA_Off_Spear,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Huscarls_Spear,341,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,72,0,1,10,600,1,0,Huscarls_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mtd_Huscarls_Sp,342,Allies,2,Cavalry,Jinetes,4,60,25,200,20,60,0,2,16,900,1,0,Mtd_Huscarls_Sp,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,1,-100,6.8,350,Huscarls_Sp_Sm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Huscarls_Sp_Sm,343,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,48,0,1,10,600,1,0,Huscarls_Sp_Sm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,1,-100,4.5,275,Mtd_Huscarls_Sp,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Huscarls_Axe,344,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,72,0,1,10,600,1,0,Huscarls_Axe,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mtd_Huscarls_Ax,345,Allies,2,Cavalry,Jinetes,4,60,25,200,20,60,0,2,16,900,1,0,Mtd_Huscarls_Ax,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,1,-100,6.8,350,Huscarls_Ax_Sm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Huscarls_Ax_Sm,346,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,48,0,1,10,600,1,0,Huscarls_Ax_Sm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,,,-1,2600,1,-100,4.5,275,Mtd_Huscarls_Ax,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Off_Spear_Arm,347,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,48,0,1,10,600,1,0,DA_Off_Spear_Arm,100,0,0,0,1,0,-1,1,0,200,480,600,75,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Lanc_Arm,348,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,64,0,2,16,900,1,0,DA_Lanc_Arm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_DA_Lanc_Arm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Lanc_Arm,349,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,48,0,1,10,600,1,0,Dis_DA_Lanc_Arm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,1,-100,4.5,275,DA_Lanc_Arm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Lanc_Arm_L,350,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,72,0,1,10,600,1,0,Dis_DA_Lanc_Arm,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,1,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Cav_Arm,351,Allies,2,Cavalry,Jinetes,4,60,25,200,20,60,0,2,16,900,1,0,DA_Cav_Arm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_DA_Cav_Arm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Cav_Arm,352,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,48,0,1,10,600,1,0,Dis_DA_Cav_Arm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,1,-100,4.5,275,DA_Cav_Arm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Cav_Arm_L,353,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,72,0,1,10,600,1,0,Dis_DA_Cav_Arm,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,1,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Lanc_Prt,354,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,42,0,2,16,900,1,0,DA_Lanc_Prt,100,0,0,0,1,0,-1,1,0,200,240,400,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_DA_Lanc_Prt,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Lanc_Prt,355,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,33,0,1,10,600,1,0,Dis_DA_Lanc_Prt,100,0,0,0,1,0,-1,1,0,200,240,400,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,1,-100,4.5,275,DA_Lanc_Prt,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Lanc_Prt_L,356,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,51,0,1,10,600,1,0,Dis_DA_Lanc_Prt,100,0,0,0,1,0,-1,1,0,200,480,600,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,1,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Cav_Prt,357,Allies,2,Cavalry,Jinetes,4,60,25,200,20,38,0,2,16,900,1,0,DA_Cav_Prt,100,0,0,0,1,0,-1,1,0,200,240,400,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_DA_Cav_Prt,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Cav_Prt,358,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,33,0,1,10,600,1,0,Dis_DA_Cav_Prt,100,0,0,0,1,0,-1,1,0,200,240,400,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,1,-100,4.5,275,DA_Cav_Prt,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Cav_Prt_L,359,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,51,0,1,10,600,1,0,Dis_DA_Cav_Prt,100,0,0,0,1,0,-1,1,0,200,480,600,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,1,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
DA_Cv_Pr_Sp,360,Allies,2,Cavalry,Jinetes,4,60,25,200,20,49,0,2,16,900,1,0,DA_Cv_Pr_Sp,100,0,0,0,1,0,-1,1,0,200,240,400,67,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_DA_Cv_Pr_Sp,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Cv_Pr_Sp,361,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,43,0,1,10,600,1,0,Dis_DA_Cv_Pr_Sp,100,0,0,0,1,0,-1,1,0,200,240,400,67,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,1,-100,4.5,275,DA_Cv_Pr_Sp,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_DA_Cv_Pr_Sp_L,362,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,64,0,1,10,600,1,0,Dis_DA_Cv_Pr_Sp_L,100,0,0,0,1,0,-1,1,0,200,480,600,67,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Musl_lnc_arm_ave,363,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,44,0,2,16,900,1,0,Musl_lnc_arm_ave,100,0,0,0,1,0,-1,1,0,200,240,400,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,Dis_Jund_Cav_S,Muslim_lance_arm,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Musl_Lance_Prot,364,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,42,0,2,16,900,1,0,Musl_Lance_Prot,100,0,0,0,1,0,-1,1,0,200,240,400,50,150,150,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Lnce_Vet_Kite,365,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,71,0,2,16,900,1,0,Byz_Lnce_Vet_Kite,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Lnce_Ave_Kite,366,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,53,0,2,16,900,1,0,Byz_Lnce_Ave_Kite,100,0,0,0,1,0,-1,1,0,200,240,400,100,125,125,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,Byz_Lnce_Vet_Kite,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Skut_Arch,367,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,47,0,1,10,600,1,0,Byz_Skut_Arch,100,0,0,0,1,0,-1,1,0,200,480,600,67,100,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Byz_Skut_Arch_Raw,368,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,27,0,1,10,600,1,0,Byz_Skut_Arch_Raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Byz_Skut_Arch,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Cuman_LH,370,Allies,2,Light_Horse,HorseArchers,2,60,25,200,20,36,0,2,20,1100,1,0,Cuman_LH,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,930,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Cuman_Cav,371,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,42,0,2,16,900,1,0,Cuman_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,930,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_Jund_Cav_L,372,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Dis_Jund_Cav,100,0,0,0,1,0,-1,1,0,200,480,600,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2550,1,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Khazar_Guard,374,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Dis_Jund_Cav,100,0,0,0,1,0,-1,1,0,200,480,600,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2550,1,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Berserkers,377,,,Warriors,Pikes,5,60,25,200,20,44,0,1,10,600,1,0,Berserkers,100,0,0,0,1,0,-1,1,0,200,300,400,50,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MF_Skutatoi,378,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,aux_palatina,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,3,-100,18,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Varangian_Guard_E,369,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,90,0,1,10,600,1,0,Varangian_Guard_E,100,0,0,0,1,0,-1,1,0,200,480,600,150,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
E_Tagmatic_Cav,422,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,71,0,2,16,900,1,0,byz_lancers_vet,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
E_Thematic_Cav,423,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,53,0,2,16,900,1,0,byz_lancers_ave,100,0,0,0,1,0,-1,1,0,200,240,400,100,125,125,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,E_Tagmatic_Cav,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Tagm_Koursores,424,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,64,0,2,16,900,1,0,Tagm_Koursores,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Them_Koursores,425,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,50,0,2,16,900,1,0,Them_Koursores,100,0,0,0,1,0,-1,1,0,200,240,400,100,125,125,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,Tagm_Koursores,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Medium_Axemen,426,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Irish_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,,,-1,0,3,-100,16,590,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Greek_Med_Pelt,427,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,33,0,1,10,600,1,0,Greek_Med_Pelt,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_Jund_Cav_S,430,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,28,0,1,10,600,1,0,Dis_Jund_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2550,1,-100,4.5,275,Musl_lnc_arm_ave,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_Jund_Cav_Sup_S,431,Allies,2,Undrilled_Heavy_Foot,Pikes,4,60,25,200,20,44,0,1,10,600,1,0,Dis_Jund_Cav_Sup,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2550,1,-100,4.5,275,Muslim_lance_arm,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dis_Ghilman,432,Allies,2,Bowmen,Pikes,4,60,25,200,20,52,0,1,10,600,1,0,Dis_Ghilman,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,18,620,Ghilman,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Turkish_Cav,433,Allies,2,Cavalry,HorseArchersTurkish,4,60,25,200,20,42,0,2,16,900,1,0,nomad_cav_sup,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,900,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Turkish_LH,434,Allies,2,Light_Horse,HorseArchers,2,60,25,200,20,36,0,2,20,1100,1,0,nomad_LH_sup,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,,-1,900,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_Cav,444,Allies,2,Cavalry,Jinetes,4,60,25,200,20,44,0,2,16,900,1,0,Spanish_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
